cell_id,weighted_population,historical_density,weighted_housing_units,log_density,log_pop,r_j,cluster_label
484,778.0432328031873,0.0012457970126112158,375.9373256976903,0.8090604749440066,6.658066542152608,-0.3455722101191233,6
485,944.5470106425804,0.0037860690687171535,556.3465791349854,1.5657094207897293,6.851763607267126,0.3658733208892777,0
486,406.743046715658,0.0010763253495353052,187.9058243127184,0.7305996724537731,6.010637188543112,-0.2729413188257346,6
487,248.197509585566,9.735606176701252e-05,97.08446427611902,0.09290370635658789,5.518245793225986,-0.7957270642043541,2
488,33.47675741911398,1.0817340196334724e-05,15.08907728794376,0.010759251307922643,3.5402853990041474,-0.416271524545095,3
489,33.88343376869358,5.588959101439608e-05,15.279184217197209,0.05438362585428299,3.552012039398739,-0.37538381609169486,3
490,151.4512074202621,0.0008311323050850513,63.71723977456611,0.6049345214570958,5.026844593509572,-0.16901711202344805,2
491,649.8151041622568,0.0017488033317407804,285.7016502048804,1.0111656648780702,6.478225583683829,-0.1014972286159439,6
492,959.548623764368,0.006119008771060009,522.4230078546353,1.9627684981844704,6.867504604315493,0.7592588949239669,4
493,52.289654429384875,9.01445016361227e-06,24.429170596682937,0.00897406254108627,3.975742211569798,-0.5196800132339267,3
494,19.97778832112929,9.375028170156762e-05,9.336502581291894,0.08961241624537293,3.04346417897126,-0.22147434313092024,3
495,20.423272198271217,5.4086700981673623e-05,10.935109108687747,0.05267470573198019,3.064477817043885,-0.2633160422436065,3
496,68.89415526879279,0.0001766832232068005,36.89983608258139,0.1626996528920989,4.246982030132808,-0.42925412250228956,3
497,98.63964117076088,0.0007986802844960471,35.853343181181856,0.5870532207177055,4.6015600891305795,-0.08764904177230504,3
498,189.0130948373162,0.00028485662517014774,71.84982652745931,0.25064713637907116,5.247092989982,-0.5747042414760808,2
499,180.96888739254788,0.0014982016171923593,76.48032799091588,0.9155711198924931,5.203835724070859,0.10031476404788908,5
500,1022.3199858793232,0.0021220015685143286,636.3820813007372,1.13847432450001,6.930807508713403,-0.07980838565405546,6
501,2727.0255969054338,0.006064922070078336,1263.5111846701411,1.9551419856550376,7.911333401949183,0.5080322734786775,0
502,3202.1736028498726,0.0061226145511254545,1439.6757810331123,1.9632748702546932,8.0718973482184,0.47869407576310197,0
503,3222.556477305266,0.002628613667709338,1526.849509012403,1.288850665608723,8.078240525088978,-0.19721044690058154,0
504,75.73138992134304,0.0003227173158573193,32.43388472129046,0.27968819326024996,4.340310880470225,-0.3340458953030465,3
505,324.80307526491333,0.0008365409751832187,133.09134643028608,0.607883897590471,5.786293135242222,-0.34330153888674464,2
506,1505.2817793410718,0.0017758466822316173,789.2805319313625,1.0209558113756858,7.317399495334123,-0.28754653082943293,6
507,3057.1048731651013,0.0030450812652682248,1041.568226248989,1.3975016406098157,8.025550680591966,-0.0762631529175557,0
508,803.5853904954945,0.0015576969882722003,406.0615768746413,0.939107239639813,6.690327101875689,-0.22305414733309759,6
509,511.60348444359374,0.0008924305661976148,266.72575447164087,0.6378620167251643,6.239502611494838,-0.41908968911261235,6
510,374.19970067053816,0.0021941171698232264,148.62999716338018,1.1613107334728863,5.9274584193453395,0.17718131359474043,5
511,616.842697481858,0.0011754843013350401,253.38778519203763,0.7772513070344461,6.426233890239206,-0.3232781961808734,6
512,591.125217299747,0.000766228263907043,272.1780612874202,0.5688463485895915,6.383718128226744,-0.5217611786461854,6
513,578.2995552575045,0.0012800519232329425,271.71431761500264,0.8241982160548225,6.361819710378314,-0.26129884001455683,6
514,837.979537566785,0.0016838992905627722,381.90984747580023,0.9872706962604442,6.732186317095634,-0.18465944724593897,6
515,132.90757783961712,0.00021274102386124958,67.54724085013662,0.19288310664084385,4.897149844371494,-0.5508014417703173,2
516,1.5281716022245346,1.802890032722454e-06,0.7139587016952768,0.0018012667772286657,0.9274963546076193,0.18452153173857724,7
517,1.0,1.802890032722454e-06,0.0350565487991528,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
518,30.30515937438994,1.802890032722454e-05,16.225722499775067,0.017868307044835906,3.443782920204597,-0.38664152054586887,3
519,43.15328270492075,0.0004290878277879441,23.1132087179554,0.3570363580723365,3.7876672777382265,-0.127726349243046,3
520,24.02952419788083,0.0005102178792604545,12.486717951962213,0.4122539313188654,3.220056095989366,0.05995561472477012,3
521,50.73632917088438,0.0013990426653926243,25.743796919957298,0.875069768356613,3.9461602266353464,0.3533192909191011,3
522,267.96901205673703,0.0011899074215968198,120.00604764070394,0.7838592696914094,5.5945961761510725,-0.12258952010648161,2
523,1893.818599820848,0.003180298017722409,780.7826175438607,1.430382540101058,7.546878387246323,0.06832631703882242,0
524,1247.5685033797783,0.002608781877349391,497.57149738138025,1.283370285305323,7.129752976760682,0.018659331559495396,0
525,3107.0611642387653,0.0034200823920744953,1112.121194457357,1.4861583366567064,8.0417543909074,0.008612055584031664,0
526,883.8473817689402,0.0016532501600064905,343.7820319590767,0.9757853639656406,6.7854151801581235,-0.20856689020571384,6
527,74.31012407427546,0.00017127455310863313,33.52611005720992,0.1580925175171598,4.321614575625852,-0.45127838245933194,3
528,348.0020835140128,0.00021093813382852712,236.5654855339502,0.1913953764191794,5.855077892138798,-0.7758424762298659,2
529,369.4723742168577,0.00028846240523559266,233.60226234025689,0.2534495735294739,5.9147788784388915,-0.7277208002361142,2
530,598.2020899916282,0.0018335391632787357,376.38773998774826,1.0415265180526614,6.395598920166933,-0.05185364988549668,6
531,656.6029969628514,0.0017001253008572742,447.7979539347224,0.9932981796583946,6.488601401156846,-0.12178613607674538,6
532,1199.7495812837508,0.0026700801384619546,662.2817973611086,1.3002134979212505,7.090701291832611,0.04461610257062265,0
533,847.0592330486558,0.003490395103350671,463.5356666976837,1.5019406941746252,6.7429504836457115,0.3274984987398686,5
534,375.3965755074621,0.0048750146484815154,185.4684383048959,1.7707085533856701,5.930643309655656,0.7858358702173787,5
535,347.56435606918524,0.0007608195938088756,117.40445350778934,0.5657793789560681,5.853822879060638,-0.4011655891479027,2
536,311.69462445276764,0.0008311323050850513,130.4045632647011,0.6049345214570958,5.745227073566969,-0.3366672580837382,2
537,48.406821910978785,1.802890032722454e-05,19.258001287932565,0.017868307044835906,3.900088510023533,-0.4931303352162367,3
538,1.0,1.802890032722454e-06,6.998536064373458e-05,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
539,1.0,1.802890032722454e-06,0.0065995116130047,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
540,29.62994790685925,0.00036418378660993574,15.281869709211223,0.31055629126090356,3.4219782201203923,-0.08886493623807057,3
541,148.13680087888628,0.0008203149648887166,59.035137026879795,0.5990095437471225,5.004864011428874,-0.1698124437598384,2
542,658.7522072341112,0.0023203194721137985,235.23117246019055,1.2000610048392213,6.491864320939203,0.08421521594280446,5
543,794.3750835735216,0.001631615479613821,281.2949986279079,0.9675979084185999,6.678813806627314,-0.1918766011824251,6
544,1304.1628921561492,0.002834143131439698,531.5550903787066,1.3439459760705217,7.174083133542823,0.06888961793954307,0
545,333.5121011346826,0.0011141860402224767,139.63364050360877,0.7486698874654656,5.812673055699218,-0.20867187609439375,2
546,335.56337007865267,0.0007319733532853164,156.50148624976987,0.5492614250827003,5.818786452539277,-0.40950703233678476,2
547,77.67434660405887,1.802890032722454e-06,30.30304850199918,0.0018012667772286657,4.365317137915143,-0.6177685747859554,2
548,52.99496516224764,5.588959101439608e-05,20.846278446995544,0.05438362585428299,3.9888908044812115,-0.47733895950062627,3
549,90.1454550858633,0.00012439941225784933,47.84108262857839,0.11724903733385388,4.512456637960113,-0.5366590006060102,2
550,802.6387974510571,0.003365995691092822,485.613793266087,1.4738462712039537,6.689149911331179,0.3119596071985522,5
551,1049.9592792065878,0.007334156653114943,542.4571339021913,2.1203623296936462,6.957458625318157,0.8958600029488477,4
552,1502.64006493543,0.002675488808560122,766.4825140372028,1.3016861329518756,7.315644157341562,-0.006406563028554357,0
553,2150.4263093587997,0.0032452020589004175,896.0073934713453,1.4457894179003288,7.673886300871166,0.05409314116039754,0
554,473.16608135083794,0.0027926766606870814,187.8982480355655,1.333072012747509,6.1615576429221335,0.2943104573221347,5
555,400.6129763553172,0.0004362993879188339,177.40128224795453,0.36206993630421164,5.995488879497236,-0.6379358682264424,2
556,2.449052508994954,1.802890032722454e-06,1.0772460247542983,0.0018012667772286657,1.238099558250224,0.1120355317273907,7
557,1.0,1.802890032722454e-06,0.0105187352647725,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
558,1983.9941284903348,0.004714557435569217,683.822245325704,1.7430168551527123,7.593371235177538,0.37011051677891715,0
559,510.2428540151951,0.001337744404280061,190.75289547659804,0.849186534695675,6.236844729782935,-0.20714489674847247,6
560,23.357116678316928,0.0008383438652159412,7.440215302612479,0.6088650930595352,3.192824072877173,0.262921960199753,1
561,650.6959448311914,0.0008311323050850513,238.0502783089567,0.6049345214570958,6.479578110871824,-0.5080440136163173,6
562,49.545504303287935,0.0001766832232068005,19.08735766219524,0.1626996528920989,3.922874005869294,-0.3536164794423575,3
563,39.61388977266854,1.6226010294502088e-05,15.402243173954432,0.016095775494983776,3.7041101207278095,-0.44916705540907564,3
564,43.474584536351095,1.6226010294502088e-05,16.79227806970556,0.016095775494983776,3.794917891998454,-0.47035902005124874,3
565,66.02245992198937,2.7043350490836812e-05,25.99755572425861,0.026684140854827336,4.205027785932645,-0.5554787009307062,3
566,149.74283203619672,0.0006598577519764182,61.87847951680236,0.5067319071162477,5.015575285794875,-0.26458978877977124,2
567,868.3131894550726,0.0012079363219240442,402.3215265774022,0.7920582882906632,6.767703462470863,-0.388160552079995,6
568,713.4802994578163,0.0010132241983900191,307.6890143444827,0.6997375157117377,6.571555424502483,-0.43470592210148207,6
569,803.8531046549007,0.0007085357828599245,379.17085582704016,0.5356367363749134,6.690659782077737,-0.6266022887448243,6
570,1055.5192563782568,0.0011844987514986523,518.5045857098845,0.7813863978819081,6.962735063466684,-0.4443473002435062,6
571,422.5700169933067,0.0008870218960994475,203.60878522165004,0.6349998699753963,6.0487188298087835,-0.37742829895339836,6
572,17.33083958920828,0.00011718785212695952,8.350823524267302,0.1108146815308056,2.9085848649056536,-0.16879506200595323,1
573,56.478341418941085,0.0001262023022905718,23.841911570853178,0.11885117813621317,4.051408205870036,-0.42746119993372556,3
574,182.03148177423125,0.00021454391389397204,78.40634371307979,0.19436862680885245,5.209658169598867,-0.6222465230908634,2
575,8.276606483104127,1.4423120261779633e-05,2.781362350793802,0.014320096497260232,2.2274957992206312,-0.10634272877245315,1
576,30.84817811786631,2.5240460458114358e-05,9.971068293636414,0.02492718064602599,3.460980178431256,-0.3835960004625785,3
577,17.390284678848086,7.752427140706552e-05,5.328965426903568,0.07466606840987698,2.911822518586033,-0.20569925189479643,1
578,17.3902846789194,6.31011511452859e-05,5.330873759576083,0.061190251131219044,2.911822518589911,-0.21917506917435933,1
579,14.648595455164408,5.408670098167362e-06,4.900757637826263,0.005394095770254811,2.7503811656847947,-0.23729538033523803,1
580,60.523563257798905,9.01445016361227e-05,23.82294483255561,0.08631025776275503,4.119420243835399,-0.47587420574256345,3
581,55.119231099787065,0.00021814969395941695,21.942226544051056,0.19733306318045457,4.027478554138745,-0.3433948112033665,3
582,136.27800444631882,0.00026682772484292323,57.245305557494426,0.23651592117298426,4.922008099258115,-0.51296984062831,2
583,4.557089788805948,2.1634680392669448e-05,1.9921256743513849,0.021403972294564443,1.7150745519512953,0.020325768495904138,1
584,1.0,1.802890032722454e-06,0.0833876529359821,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
585,5.731370494880919,5.408670098167362e-06,1.7556958740023398,0.005394095770254811,1.9067787625803079,-0.04042244701150364,1
586,15.741028045587974,5.949537107984099e-05,4.823485923665642,0.05779272975002903,2.8178624756958475,-0.20064497490189048,1
587,17.390284678905214,8.473583153795535e-05,5.3308845812216665,0.08133648411109497,2.9118225185891395,-0.19902883619430345,1
588,17.390284678887582,7.211560130889816e-05,5.332793270001314,0.06963389387649703,2.9118225185881808,-0.21073142642867754,1
589,7.9730397197770815,1.0817340196334724e-05,2.4458104684050603,0.010759251307922643,2.194224494894453,-0.10213899285806662,1
590,1.0,1.802890032722454e-06,0.0207798900435731,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
591,1.6693162737803005,1.802890032722454e-06,0.5111644260140745,0.0018012667772286657,0.9818223623829417,0.17184337853851928,7
592,7.633719998155849,5.408670098167362e-06,2.338406699119038,0.005394095770254811,2.1556754664656346,-0.09850789580608703,1
593,17.390284678872238,4.507225081806135e-05,5.328986713834551,0.044086022565561274,2.9118225185873463,-0.23627929773941858,1
594,6.422898290025285,1.6226010294502088e-05,1.9688763224633303,0.016095775494983776,2.004569586037668,-0.05254237874182103,1
595,2.0865758301713737,5.408670098167362e-06,0.6398475189994712,0.005394095770254811,1.127062330886765,0.14154130807420837,7
596,1.5848596746063297,1.802890032722454e-06,0.4861679992084134,0.0018012667772286657,0.9496712220019576,0.17934654506959366,7
597,1.0,1.802890032722454e-06,3.594933991454668e-06,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
598,1.0,5.408670098167362e-06,0.099053645788562,0.005394095770254811,0.6931471805599453,0.24280482764702957,7
599,1.0,1.802890032722454e-06,0.0103955729085971,0.0018012667772286657,0.6931471805599453,0.23921199865400342,7
